CVEGEO	ola	defunciones	casos_totales	cfr
20381	06_interola_3	0	0	NA
20381	07_ola_4	0	4	0
20382	01_ola_1	0	0	NA
20382	02_interola_1	0	0	NA
20382	03_ola_2	0	0	NA
20382	04_interola_2	0	0	NA
20382	05_ola_3	1	4	25
20382	06_interola_3	0	0	NA
20382	07_ola_4	0	0	NA
20384	01_ola_1	0	2	0
20384	02_interola_1	0	9	0
20384	03_ola_2	0	1	0
20384	04_interola_2	0	0	NA
20384	05_ola_3	4	10	40
20384	06_interola_3	2	3	66.66666666666667
20384	07_ola_4	0	2	0
20385	01_ola_1	79	827	9.552599758162032
20385	02_interola_1	21	523	4.015296367112811
20385	03_ola_2	86	1361	6.318883174136664
20385	04_interola_2	4	148	2.7027027027027026
20385	05_ola_3	43	1525	2.819672131147541
20385	06_interola_3	2	111	1.8018018018018018
20385	07_ola_4	15	1885	0.7957559681697612
20386	01_ola_1	0	2	0
20386	02_interola_1	0	2	0
20386	03_ola_2	1	5	20
20386	04_interola_2	0	1	0
20386	05_ola_3	1	7	14.285714285714286
20386	06_interola_3	0	0	NA
20386	07_ola_4	0	17	0
20387	01_ola_1	1	1	100
20387	02_interola_1	0	2	0
20387	03_ola_2	0	12	0
20387	04_interola_2	1	5	20
20387	05_ola_3	0	20	0
20387	06_interola_3	0	2	0
20387	07_ola_4	0	12	0
20388	01_ola_1	0	0	NA
20388	02_interola_1	0	0	NA
20388	03_ola_2	0	3	0
20388	04_interola_2	0	0	NA
20388	05_ola_3	0	2	0
20388	06_interola_3	0	0	NA
20388	07_ola_4	1	6	16.666666666666668
20389	01_ola_1	0	0	NA
20389	02_interola_1	0	0	NA
20389	03_ola_2	0	2	0
20389	04_interola_2	0	0	NA
20389	05_ola_3	0	0	NA
20389	06_interola_3	0	0	NA
20389	07_ola_4	0	1	0
20390	01_ola_1	28	501	5.588822355289421
20390	02_interola_1	20	449	4.4543429844097995
20390	03_ola_2	53	1235	4.291497975708502
20390	04_interola_2	4	114	3.508771929824561
20390	05_ola_3	20	1041	1.9212295869356388
20390	06_interola_3	3	82	3.658536585365854
20390	07_ola_4	6	957	0.6269592476489029
20391	01_ola_1	0	0	NA
20391	02_interola_1	0	0	NA
20391	03_ola_2	0	2	0
20391	04_interola_2	0	0	NA
20391	05_ola_3	1	3	33.333333333333336
20391	06_interola_3	0	0	NA
20391	07_ola_4	0	0	NA
20392	01_ola_1	0	0	NA
20392	02_interola_1	0	1	0
20392	03_ola_2	2	3	66.66666666666667
20392	04_interola_2	0	1	0
20392	05_ola_3	0	3	0
20392	06_interola_3	0	0	NA
20392	07_ola_4	0	2	0
20393	01_ola_1	0	12	0
20393	02_interola_1	0	0	NA
20393	03_ola_2	1	16	6.25
20393	04_interola_2	0	0	NA
20393	05_ola_3	0	7	0
20393	06_interola_3	0	0	NA
20393	07_ola_4	0	8	0
20394	01_ola_1	1	1	100
20394	02_interola_1	0	5	0
20394	03_ola_2	0	3	0
20394	04_interola_2	0	0	NA
20394	05_ola_3	0	5	0
20394	06_interola_3	0	0	NA
20394	07_ola_4	0	0	NA
20395	01_ola_1	0	0	NA
20395	02_interola_1	0	0	NA
20395	03_ola_2	0	0	NA
20395	04_interola_2	0	0	NA
20395	05_ola_3	1	4	25
20395	06_interola_3	0	0	NA
20395	07_ola_4	0	3	0
20396	01_ola_1	0	0	NA
20396	02_interola_1	0	0	NA
20396	03_ola_2	0	1	0
20396	04_interola_2	0	0	NA
20396	05_ola_3	0	0	NA
20396	06_interola_3	0	0	NA
20396	07_ola_4	0	0	NA
20397	01_ola_1	10	56	17.857142857142858
20397	02_interola_1	15	80	18.75
20397	03_ola_2	29	150	19.333333333333332
20397	04_interola_2	5	40	12.5
20397	05_ola_3	18	411	4.37956204379562
20397	06_interola_3	2	51	3.9215686274509802
20397	07_ola_4	4	151	2.6490066225165565
20398	01_ola_1	0	2	0
20398	02_interola_1	0	1	0
20398	03_ola_2	3	26	11.538461538461538
20398	04_interola_2	0	0	NA
20398	05_ola_3	0	8	0
20398	06_interola_3	0	0	NA
20398	07_ola_4	0	14	0
20399	01_ola_1	20	294	6.802721088435374
20399	02_interola_1	2	135	1.4814814814814814
20399	03_ola_2	33	554	5.956678700361011
20399	04_interola_2	2	52	3.8461538461538463
20399	05_ola_3	13	583	2.229845626072041
20399	06_interola_3	2	35	5.714285714285714
20399	07_ola_4	5	699	0.7153075822603719
20400	01_ola_1	0	5	0
20400	02_interola_1	1	3	33.333333333333336
20400	03_ola_2	1	9	11.11111111111111
20400	04_interola_2	0	2	0
20400	05_ola_3	0	2	0
20400	06_interola_3	0	4	0
20400	07_ola_4	0	5	0
20401	01_ola_1	3	31	9.67741935483871
20401	02_interola_1	2	30	6.666666666666667
20401	03_ola_2	1	31	3.225806451612903
20401	04_interola_2	0	11	0
20401	05_ola_3	5	176	2.840909090909091
20401	06_interola_3	0	3	0
20401	07_ola_4	1	65	1.5384615384615385
20402	01_ola_1	0	1	0
20402	02_interola_1	0	0	NA
20402	03_ola_2	1	1	100
20402	04_interola_2	0	0	NA
20402	05_ola_3	0	0	NA
20402	06_interola_3	0	0	NA
20402	07_ola_4	0	0	NA
20403	01_ola_1	3	28	10.714285714285714
20403	02_interola_1	1	11	9.090909090909092
20403	03_ola_2	4	60	6.666666666666667
20403	04_interola_2	0	4	0
20403	05_ola_3	2	49	4.081632653061225
20403	06_interola_3	0	7	0
20403	07_ola_4	1	69	1.4492753623188406
20404	01_ola_1	0	0	NA
20404	02_interola_1	0	0	NA
20404	03_ola_2	0	4	0
20404	04_interola_2	0	0	NA
20404	05_ola_3	0	0	NA
20404	06_interola_3	0	0	NA
20404	07_ola_4	0	2	0
20405	01_ola_1	0	0	NA
20405	02_interola_1	0	1	0
20405	03_ola_2	0	16	0
20405	04_interola_2	0	0	NA
20405	05_ola_3	0	1	0
20405	06_interola_3	0	1	0
20405	07_ola_4	0	2	0
20406	01_ola_1	0	1	0
20406	02_interola_1	0	0	NA
20406	03_ola_2	1	4	25
20406	04_interola_2	0	0	NA
20406	05_ola_3	0	1	0
20406	06_interola_3	1	1	100
20406	07_ola_4	0	3	0
20407	01_ola_1	2	4	50
20407	02_interola_1	0	0	NA
20407	03_ola_2	0	2	0
20407	04_interola_2	0	0	NA
20407	05_ola_3	1	31	3.225806451612903
20407	06_interola_3	0	0	NA
20407	07_ola_4	0	1	0
20408	01_ola_1	0	0	NA
20408	02_interola_1	0	0	NA
20408	03_ola_2	0	0	NA
20408	04_interola_2	0	0	NA
20408	05_ola_3	0	2	0
20408	06_interola_3	0	0	NA
20408	07_ola_4	0	0	NA
20409	01_ola_1	9	97	9.278350515463918
20409	02_interola_1	5	63	7.936507936507937
20409	03_ola_2	9	190	4.7368421052631575
20409	04_interola_2	0	19	0
20409	05_ola_3	7	229	3.056768558951965
20409	06_interola_3	1	18	5.555555555555555
20409	07_ola_4	1	199	0.5025125628140703
20410	01_ola_1	0	0	NA
20410	02_interola_1	1	1	100
20410	03_ola_2	0	0	NA
20410	04_interola_2	1	3	33.333333333333336
20410	05_ola_3	0	0	NA
20410	06_interola_3	0	3	0
20410	07_ola_4	1	2	50
20411	01_ola_1	0	1	0
20411	02_interola_1	0	1	0
20411	03_ola_2	2	3	66.66666666666667
20411	04_interola_2	0	0	NA
20411	05_ola_3	1	5	20
20411	06_interola_3	0	0	NA
20411	07_ola_4	0	1	0
20412	01_ola_1	0	0	NA
20412	02_interola_1	0	0	NA
20412	03_ola_2	0	3	0
20412	04_interola_2	0	2	0
20412	05_ola_3	3	6	50
20412	06_interola_3	0	0	NA
20412	07_ola_4	0	0	NA
20413	01_ola_1	9	92	9.782608695652174
20413	02_interola_1	10	125	8
20413	03_ola_2	23	284	8.098591549295774
20413	04_interola_2	3	52	5.769230769230769
20413	05_ola_3	36	1108	3.2490974729241877
20413	06_interola_3	0	57	0
20413	07_ola_4	6	1195	0.502092050209205
20414	01_ola_1	1	2	50
20414	02_interola_1	0	3	0
20414	03_ola_2	3	11	27.272727272727273
20414	04_interola_2	2	3	66.66666666666667
20414	05_ola_3	5	16	31.25
20414	06_interola_3	1	2	50
20414	07_ola_4	0	3	0
20415	01_ola_1	0	2	0
20415	02_interola_1	1	3	33.333333333333336
20415	03_ola_2	4	6	66.66666666666667
20415	04_interola_2	0	0	NA
20415	05_ola_3	1	1	100
20415	06_interola_3	0	0	NA
20415	07_ola_4	0	0	NA
20416	01_ola_1	0	0	NA
20416	02_interola_1	0	0	NA
20416	03_ola_2	0	1	0
20416	04_interola_2	0	0	NA
20416	05_ola_3	0	0	NA
20416	06_interola_3	0	0	NA
20416	07_ola_4	0	0	NA
20417	01_ola_1	3	12	25
20417	02_interola_1	0	4	0
20417	03_ola_2	0	5	0
20417	04_interola_2	0	1	0
20417	05_ola_3	2	18	11.11111111111111
20417	06_interola_3	0	0	NA
20417	07_ola_4	0	7	0
20418	01_ola_1	1	19	5.2631578947368425
20418	02_interola_1	1	15	6.666666666666667
20418	03_ola_2	6	20	30
20418	04_interola_2	3	27	11.11111111111111
20418	05_ola_3	4	73	5.47945205479452
20418	06_interola_3	2	6	33.333333333333336
20418	07_ola_4	1	55	1.8181818181818181
20419	01_ola_1	0	0	NA
20419	02_interola_1	0	0	NA
20419	03_ola_2	0	2	0
20419	04_interola_2	0	0	NA
20419	05_ola_3	0	1	0
20419	06_interola_3	0	0	NA
20419	07_ola_4	0	11	0
20420	01_ola_1	1	1	100
20420	02_interola_1	0	1	0
20420	03_ola_2	0	1	0
20420	04_interola_2	0	0	NA
20420	05_ola_3	0	4	0
20420	06_interola_3	0	0	NA
20420	07_ola_4	0	0	NA
20421	01_ola_1	2	10	20
20421	02_interola_1	0	7	0
20421	03_ola_2	5	21	23.80952380952381
20421	04_interola_2	0	2	0
20421	05_ola_3	0	43	0
20421	06_interola_3	0	0	NA
20421	07_ola_4	0	13	0
20422	01_ola_1	0	0	NA
20422	02_interola_1	0	0	NA
20422	03_ola_2	0	3	0
20422	04_interola_2	1	1	100
20422	05_ola_3	0	0	NA
20422	06_interola_3	0	0	NA
20422	07_ola_4	0	1	0
20424	01_ola_1	0	0	NA
20424	02_interola_1	0	0	NA
20424	03_ola_2	0	1	0
20424	04_interola_2	0	1	0
20424	05_ola_3	0	42	0
20424	06_interola_3	0	5	0
20424	07_ola_4	0	10	0
20425	01_ola_1	0	2	0
20425	02_interola_1	0	0	NA
20425	03_ola_2	0	0	NA
20425	04_interola_2	0	0	NA
20425	05_ola_3	0	1	0
20425	06_interola_3	0	1	0
20425	07_ola_4	0	1	0
20426	01_ola_1	0	0	NA
20426	02_interola_1	0	1	0
20426	03_ola_2	2	8	25
20426	04_interola_2	0	0	NA
20426	05_ola_3	4	10	40
20426	06_interola_3	0	1	0
20426	07_ola_4	0	3	0
20427	01_ola_1	4	21	19.047619047619047
20427	02_interola_1	0	6	0
20427	03_ola_2	2	11	18.181818181818183
20427	04_interola_2	2	2	100
20427	05_ola_3	4	97	4.123711340206185
20427	06_interola_3	0	4	0
20427	07_ola_4	1	47	2.127659574468085
20428	01_ola_1	0	0	NA
20428	02_interola_1	0	0	NA
20428	03_ola_2	1	7	14.285714285714286
20428	04_interola_2	0	1	0
20428	05_ola_3	0	1	0
20428	06_interola_3	1	1	100
20428	07_ola_4	0	0	NA
20429	01_ola_1	0	0	NA
20429	02_interola_1	0	0	NA
20429	03_ola_2	0	2	0
20429	04_interola_2	0	1	0
20429	05_ola_3	1	3	33.333333333333336
20429	06_interola_3	0	0	NA
20429	07_ola_4	0	2	0
20431	01_ola_1	0	1	0
20431	02_interola_1	1	3	33.333333333333336
20431	03_ola_2	0	4	0
20431	04_interola_2	0	0	NA
20431	05_ola_3	0	7	0
20431	06_interola_3	0	1	0
20431	07_ola_4	0	10	0
20432	01_ola_1	0	0	NA
20432	02_interola_1	0	0	NA
20432	03_ola_2	0	1	0
20432	04_interola_2	0	0	NA
20432	05_ola_3	2	8	25
20432	06_interola_3	0	0	NA
20432	07_ola_4	0	3	0
20433	01_ola_1	0	0	NA
20433	02_interola_1	0	0	NA
20433	03_ola_2	0	0	NA
20433	04_interola_2	0	0	NA
20433	05_ola_3	0	2	0
20433	06_interola_3	0	0	NA
20433	07_ola_4	0	0	NA
20434	01_ola_1	0	2	0
20434	02_interola_1	0	1	0
20434	03_ola_2	1	2	50
20434	04_interola_2	0	0	NA
20434	05_ola_3	0	0	NA
20434	06_interola_3	0	0	NA
20434	07_ola_4	0	0	NA
20435	01_ola_1	0	0	NA
20435	02_interola_1	0	0	NA
20435	03_ola_2	0	1	0
20435	04_interola_2	0	0	NA
20435	05_ola_3	0	4	0
20435	06_interola_3	0	0	NA
20435	07_ola_4	0	0	NA
20437	01_ola_1	1	3	33.333333333333336
20437	02_interola_1	1	4	25
20437	03_ola_2	0	23	0
20437	04_interola_2	1	1	100
20437	05_ola_3	2	19	10.526315789473685
20437	06_interola_3	0	0	NA
20437	07_ola_4	0	5	0
20438	01_ola_1	0	0	NA
20438	02_interola_1	0	1	0
20438	03_ola_2	0	0	NA
20438	04_interola_2	0	0	NA
20438	05_ola_3	0	0	NA
20438	06_interola_3	0	0	NA
20438	07_ola_4	0	1	0
20439	01_ola_1	1	10	10
20439	02_interola_1	1	25	4
20439	03_ola_2	4	33	12.121212121212121
20439	04_interola_2	0	4	0
20439	05_ola_3	15	115	13.043478260869565
20439	06_interola_3	0	1	0
20439	07_ola_4	1	31	3.225806451612903
20440	01_ola_1	0	1	0
20440	02_interola_1	0	0	NA
20440	03_ola_2	1	1	100
20440	04_interola_2	0	0	NA
20440	05_ola_3	0	1	0
20440	06_interola_3	0	0	NA
20440	07_ola_4	0	0	NA
20441	01_ola_1	1	5	20
20441	02_interola_1	0	0	NA
20441	03_ola_2	0	3	0
20441	04_interola_2	0	2	0
20441	05_ola_3	2	9	22.22222222222222
20441	06_interola_3	0	1	0
20441	07_ola_4	0	6	0
20442	01_ola_1	0	0	NA
20442	02_interola_1	0	0	NA
20442	03_ola_2	0	0	NA
20442	04_interola_2	0	0	NA
20442	05_ola_3	0	0	NA
20442	06_interola_3	0	0	NA
20442	07_ola_4	0	1	0
20443	01_ola_1	0	0	NA
20443	02_interola_1	0	0	NA
20443	03_ola_2	0	1	0
20443	04_interola_2	0	0	NA
20443	05_ola_3	0	1	0
20443	06_interola_3	0	0	NA
20443	07_ola_4	0	1	0
20444	01_ola_1	0	0	NA
20444	02_interola_1	0	0	NA
20444	03_ola_2	0	0	NA
20444	04_interola_2	0	0	NA
20444	05_ola_3	0	0	NA
20444	06_interola_3	0	0	NA
20444	07_ola_4	0	3	0
20445	01_ola_1	0	1	0
20445	02_interola_1	0	3	0
20445	03_ola_2	0	2	0
20445	04_interola_2	0	0	NA
20445	05_ola_3	0	0	NA
20445	06_interola_3	1	1	100
20445	07_ola_4	0	0	NA
20446	01_ola_1	0	0	NA
20446	02_interola_1	0	1	0
20446	03_ola_2	0	6	0
20446	04_interola_2	0	0	NA
20446	05_ola_3	0	3	0
20446	06_interola_3	0	0	NA
20446	07_ola_4	0	1	0
20447	01_ola_1	0	0	NA
20447	02_interola_1	2	12	16.666666666666668
20447	03_ola_2	3	19	15.789473684210526
20447	04_interola_2	0	2	0
20447	05_ola_3	3	29	10.344827586206897
20447	06_interola_3	0	0	NA
20447	07_ola_4	1	6	16.666666666666668
20448	01_ola_1	0	0	NA
20448	02_interola_1	0	0	NA
20448	03_ola_2	0	0	NA
20448	04_interola_2	0	0	NA
20448	05_ola_3	0	0	NA
20448	06_interola_3	0	0	NA
20448	07_ola_4	0	1	0
20449	01_ola_1	0	0	NA
20449	02_interola_1	0	3	0
20449	03_ola_2	1	5	20
20449	04_interola_2	0	0	NA
20449	05_ola_3	0	4	0
20449	06_interola_3	0	0	NA
20449	07_ola_4	0	6	0
20450	01_ola_1	0	2	0
20450	02_interola_1	0	0	NA
20450	03_ola_2	1	8	12.5
20450	04_interola_2	0	1	0
20450	05_ola_3	0	8	0
20450	06_interola_3	0	2	0
20450	07_ola_4	0	1	0
20451	01_ola_1	0	0	NA
20451	02_interola_1	0	0	NA
20451	03_ola_2	0	1	0
20451	04_interola_2	0	0	NA
20451	05_ola_3	0	0	NA
20451	06_interola_3	0	0	NA
20451	07_ola_4	0	0	NA
20452	01_ola_1	0	2	0
20452	02_interola_1	0	3	0
20452	03_ola_2	0	13	0
20452	04_interola_2	0	1	0
20452	05_ola_3	3	19	15.789473684210526
20452	06_interola_3	0	2	0
20452	07_ola_4	0	10	0
20453	01_ola_1	1	4	25
20453	02_interola_1	0	0	NA
20453	03_ola_2	6	15	40
20453	04_interola_2	2	3	66.66666666666667
20453	05_ola_3	1	25	4
20453	06_interola_3	0	0	NA
20453	07_ola_4	0	8	0
20454	01_ola_1	0	1	0
20454	02_interola_1	0	0	NA
20454	03_ola_2	1	1	100
20454	04_interola_2	0	0	NA
20454	05_ola_3	0	0	NA
20454	06_interola_3	0	0	NA
20454	07_ola_4	0	0	NA
20455	01_ola_1	0	1	0
20455	02_interola_1	0	2	0
20455	03_ola_2	1	14	7.142857142857143
20455	04_interola_2	0	0	NA
20455	05_ola_3	0	2	0
20455	06_interola_3	0	1	0
20455	07_ola_4	0	6	0
20456	01_ola_1	0	1	0
20456	02_interola_1	0	5	0
20456	03_ola_2	0	9	0
20456	04_interola_2	0	0	NA
20456	05_ola_3	0	1	0
20456	06_interola_3	0	2	0
20456	07_ola_4	1	7	14.285714285714286
20457	01_ola_1	1	3	33.333333333333336
20457	02_interola_1	0	2	0
20457	03_ola_2	1	2	50
20457	04_interola_2	0	0	NA
20457	05_ola_3	0	2	0
20457	06_interola_3	0	0	NA
20457	07_ola_4	0	1	0
20458	01_ola_1	0	0	NA
20458	02_interola_1	0	0	NA
20458	03_ola_2	0	1	0
20458	04_interola_2	0	0	NA
20458	05_ola_3	0	2	0
20458	06_interola_3	0	0	NA
20458	07_ola_4	0	6	0
20459	01_ola_1	0	7	0
20459	02_interola_1	2	4	50
20459	03_ola_2	0	4	0
20459	04_interola_2	0	1	0
20459	05_ola_3	1	29	3.4482758620689653
20459	06_interola_3	1	2	50
20459	07_ola_4	0	37	0
20460	01_ola_1	1	14	7.142857142857143
20460	02_interola_1	0	1	0
20460	03_ola_2	4	20	20
20460	04_interola_2	0	0	NA
20460	05_ola_3	0	16	0
20460	06_interola_3	0	0	NA
20460	07_ola_4	0	3	0
20461	01_ola_1	0	0	NA
20461	02_interola_1	0	0	NA
20461	03_ola_2	2	3	66.66666666666667
20461	04_interola_2	0	1	0
20461	05_ola_3	0	0	NA
20461	06_interola_3	0	0	NA
20461	07_ola_4	0	0	NA
20462	01_ola_1	7	23	30.434782608695652
20462	02_interola_1	0	5	0
20462	03_ola_2	3	28	10.714285714285714
20462	04_interola_2	3	5	60
20462	05_ola_3	0	18	0
20462	06_interola_3	0	0	NA
20462	07_ola_4	1	18	5.555555555555555
20463	01_ola_1	0	0	NA
20463	02_interola_1	0	1	0
20463	03_ola_2	0	0	NA
20463	04_interola_2	0	0	NA
20463	05_ola_3	0	1	0
20463	06_interola_3	0	1	0
20463	07_ola_4	0	2	0
20465	01_ola_1	1	1	100
20465	02_interola_1	0	0	NA
20465	03_ola_2	0	0	NA
20465	04_interola_2	0	1	0
20465	05_ola_3	0	0	NA
20465	06_interola_3	0	0	NA
20465	07_ola_4	0	0	NA
20466	01_ola_1	0	0	NA
20466	02_interola_1	0	0	NA
20466	03_ola_2	0	4	0
20466	04_interola_2	0	0	NA
20466	05_ola_3	2	5	40
20466	06_interola_3	0	0	NA
20466	07_ola_4	1	2	50
20467	01_ola_1	2	15	13.333333333333334
20467	02_interola_1	6	32	18.75
20467	03_ola_2	15	55	27.272727272727273
20467	04_interola_2	1	3	33.333333333333336
20467	05_ola_3	9	86	10.465116279069768
20467	06_interola_3	0	6	0
20467	07_ola_4	1	33	3.0303030303030303
20468	01_ola_1	1	1	100
20468	02_interola_1	0	1	0
20468	03_ola_2	0	2	0
20468	04_interola_2	0	0	NA
20468	05_ola_3	2	8	25
20468	06_interola_3	0	0	NA
20468	07_ola_4	0	4	0
20469	01_ola_1	2	21	9.523809523809524
20469	02_interola_1	9	70	12.857142857142858
20469	03_ola_2	8	63	12.698412698412698
20469	04_interola_2	0	7	0
20469	05_ola_3	9	131	6.870229007633588
20469	06_interola_3	0	5	0
20469	07_ola_4	2	60	3.3333333333333335
20470	01_ola_1	0	3	0
20470	02_interola_1	0	0	NA
20470	03_ola_2	0	0	NA
20470	04_interola_2	0	2	0
20470	05_ola_3	1	5	20
20470	06_interola_3	0	0	NA
20470	07_ola_4	0	0	NA
20471	01_ola_1	0	0	NA
20471	02_interola_1	0	0	NA
20471	03_ola_2	0	0	NA
20471	04_interola_2	0	0	NA
20471	05_ola_3	0	0	NA
20471	06_interola_3	1	1	100
20471	07_ola_4	0	0	NA
20472	01_ola_1	1	7	14.285714285714286
20472	02_interola_1	0	1	0
20472	03_ola_2	3	7	42.857142857142854
20472	04_interola_2	0	1	0
20472	05_ola_3	3	36	8.333333333333334
20472	06_interola_3	0	3	0
20472	07_ola_4	1	6	16.666666666666668
20473	01_ola_1	0	0	NA
20473	02_interola_1	0	0	NA
20473	03_ola_2	0	0	NA
20473	04_interola_2	0	0	NA
20473	05_ola_3	0	1	0
20473	06_interola_3	0	0	NA
20473	07_ola_4	0	1	0
20474	01_ola_1	0	1	0
20474	02_interola_1	0	2	0
20474	03_ola_2	0	4	0
20474	04_interola_2	0	1	0
20474	05_ola_3	3	10	30
20474	06_interola_3	0	1	0
20474	07_ola_4	1	10	10
20475	01_ola_1	1	4	25
20475	02_interola_1	3	13	23.076923076923077
20475	03_ola_2	8	39	20.512820512820515
20475	04_interola_2	0	0	NA
20475	05_ola_3	3	20	15
20475	06_interola_3	0	0	NA
20475	07_ola_4	1	9	11.11111111111111
20476	01_ola_1	0	0	NA
20476	02_interola_1	0	0	NA
20476	03_ola_2	0	1	0
20476	04_interola_2	0	0	NA
20476	05_ola_3	0	0	NA
20476	06_interola_3	0	0	NA
20476	07_ola_4	0	0	NA
20477	01_ola_1	0	0	NA
20477	02_interola_1	0	0	NA
20477	03_ola_2	0	2	0
20477	04_interola_2	0	0	NA
20477	05_ola_3	0	1	0
20477	06_interola_3	0	0	NA
20477	07_ola_4	0	1	0
20478	01_ola_1	0	0	NA
20478	02_interola_1	0	0	NA
20478	03_ola_2	0	1	0
20478	04_interola_2	0	0	NA
20478	05_ola_3	0	0	NA
20478	06_interola_3	0	0	NA
20478	07_ola_4	0	3	0
20480	01_ola_1	0	0	NA
20480	02_interola_1	0	0	NA
20480	03_ola_2	0	0	NA
20480	04_interola_2	0	1	0
20480	05_ola_3	0	0	NA
20480	06_interola_3	0	0	NA
20480	07_ola_4	0	1	0
20481	01_ola_1	0	0	NA
20481	02_interola_1	0	0	NA
20481	03_ola_2	0	1	0
20481	04_interola_2	0	0	NA
20481	05_ola_3	0	0	NA
20481	06_interola_3	0	0	NA
20481	07_ola_4	0	0	NA
20482	01_ola_1	17	114	14.912280701754385
20482	02_interola_1	4	49	8.16326530612245
20482	03_ola_2	30	165	18.181818181818183
20482	04_interola_2	4	55	7.2727272727272725
20482	05_ola_3	24	227	10.572687224669604
20482	06_interola_3	0	29	0
20482	07_ola_4	9	357	2.5210084033613445
20483	01_ola_1	6	29	20.689655172413794
20483	02_interola_1	0	28	0
20483	03_ola_2	9	94	9.574468085106384
20483	04_interola_2	1	6	16.666666666666668
20483	05_ola_3	2	82	2.4390243902439024
20483	06_interola_3	1	18	5.555555555555555
20483	07_ola_4	0	91	0
20484	01_ola_1	1	2	50
20484	02_interola_1	1	2	50
20484	03_ola_2	1	8	12.5
20484	04_interola_2	0	0	NA
20484	05_ola_3	1	7	14.285714285714286
20484	06_interola_3	0	3	0
20484	07_ola_4	0	0	NA
20485	01_ola_1	0	0	NA
20485	02_interola_1	0	0	NA
20485	03_ola_2	1	2	50
20485	04_interola_2	1	2	50
20485	05_ola_3	1	1	100
20485	06_interola_3	0	1	0
20485	07_ola_4	0	1	0
20486	01_ola_1	0	0	NA
20486	02_interola_1	1	8	12.5
20486	03_ola_2	1	16	6.25
20486	04_interola_2	0	2	0
20486	05_ola_3	1	3	33.333333333333336
20486	06_interola_3	0	1	0
20486	07_ola_4	0	7	0
20487	01_ola_1	0	0	NA
20487	02_interola_1	0	2	0
20487	03_ola_2	0	4	0
20487	04_interola_2	0	0	NA
20487	05_ola_3	0	2	0
20487	06_interola_3	0	1	0
20487	07_ola_4	1	2	50
20488	01_ola_1	0	0	NA
20488	02_interola_1	0	0	NA
20488	03_ola_2	0	2	0
20488	04_interola_2	0	0	NA
20488	05_ola_3	0	0	NA
20488	06_interola_3	0	0	NA
20488	07_ola_4	0	0	NA
20489	01_ola_1	0	1	0
20489	02_interola_1	0	0	NA
20489	03_ola_2	0	2	0
20489	04_interola_2	0	1	0
20489	05_ola_3	3	8	37.5
20489	06_interola_3	0	0	NA
20489	07_ola_4	0	0	NA
20490	01_ola_1	0	0	NA
20490	02_interola_1	0	0	NA
20490	03_ola_2	0	1	0
20490	04_interola_2	0	0	NA
20490	05_ola_3	1	2	50
20490	06_interola_3	0	0	NA
20490	07_ola_4	0	0	NA
20491	01_ola_1	0	0	NA
20491	02_interola_1	0	0	NA
20491	03_ola_2	0	0	NA
20491	04_interola_2	0	0	NA
20491	05_ola_3	1	6	16.666666666666668
20491	06_interola_3	0	0	NA
20491	07_ola_4	0	2	0
20492	01_ola_1	0	2	0
20492	02_interola_1	0	0	NA
20492	03_ola_2	0	0	NA
20492	04_interola_2	0	2	0
20492	05_ola_3	0	3	0
20492	06_interola_3	1	1	100
20492	07_ola_4	0	1	0
20493	01_ola_1	0	0	NA
20493	02_interola_1	0	0	NA
20493	03_ola_2	1	2	50
20493	04_interola_2	0	0	NA
20493	05_ola_3	0	1	0
20493	06_interola_3	0	0	NA
20493	07_ola_4	1	2	50
20494	01_ola_1	0	1	0
20494	02_interola_1	0	0	NA
20494	03_ola_2	0	2	0
20494	04_interola_2	0	1	0
20494	05_ola_3	2	14	14.285714285714286
20494	06_interola_3	0	0	NA
20494	07_ola_4	0	3	0
20495	01_ola_1	0	0	NA
20495	02_interola_1	0	0	NA
20495	03_ola_2	0	0	NA
20495	04_interola_2	0	0	NA
20495	05_ola_3	1	1	100
20495	06_interola_3	0	0	NA
20495	07_ola_4	0	2	0
20496	01_ola_1	0	0	NA
20496	02_interola_1	0	2	0
20496	03_ola_2	0	8	0
20496	04_interola_2	1	1	100
20496	05_ola_3	0	1	0
20496	06_interola_3	0	0	NA
20496	07_ola_4	0	3	0
20497	01_ola_1	4	5	80
20497	02_interola_1	1	2	50
20497	03_ola_2	0	2	0
20497	04_interola_2	0	0	NA
20497	05_ola_3	1	2	50
20497	06_interola_3	0	0	NA
20497	07_ola_4	0	0	NA
20498	01_ola_1	1	2	50
20498	02_interola_1	0	0	NA
20498	03_ola_2	1	1	100
20498	04_interola_2	0	0	NA
20498	05_ola_3	0	22	0
20498	06_interola_3	1	1	100
20498	07_ola_4	0	2	0
20499	01_ola_1	0	2	0
20499	02_interola_1	0	0	NA
20499	03_ola_2	3	11	27.272727272727273
20499	04_interola_2	0	0	NA
20499	05_ola_3	4	28	14.285714285714286
20499	06_interola_3	0	1	0
20499	07_ola_4	0	3	0
20500	01_ola_1	0	1	0
20500	02_interola_1	0	5	0
20500	03_ola_2	0	10	0
20500	04_interola_2	0	1	0
20500	05_ola_3	0	3	0
20500	06_interola_3	0	1	0
20500	07_ola_4	0	3	0
20501	01_ola_1	0	0	NA
20501	02_interola_1	0	0	NA
20501	03_ola_2	1	3	33.333333333333336
20501	04_interola_2	0	0	NA
20501	05_ola_3	0	3	0
20501	06_interola_3	0	0	NA
20501	07_ola_4	0	0	NA
